ID,Gender,Ever_Married,Age,Graduated,Profession,Spending_Score,Age_Category,Family_Size_Cat
467459,M,Yes,42,Yes,Executive,High,Between 41 and 53,5 or more people
467463,F,Yes,42,Yes,Artist,Average,Between 41 and 53,3 or 4 people
467468,F,No,25,No,Healthcare,Low,Under 30,5 or more people
467472,M,Yes,60,Yes,Executive,High,Over 53,3 or 4 people
467474,M,No,18,No,Healthcare,Low,Under 30,5 or more people
467479,M,Yes,36,Yes,Executive,Average,Between 30 and 41,3 or 4 people
467481,M,Yes,49,Yes,Artist,Average,Between 41 and 53,2 people
467482,M,Yes,42,Yes,Executive,High,Between 41 and 53,3 or 4 people
467487,M,Yes,42,No,Artist,Average,Between 41 and 53,5 or more people
467488,F,Yes,39,Yes,Entertainment,Average,Between 30 and 41,2 people
467492,F,Yes,62,Yes,Doctor,Low,Over 53,2 people
467493,M,Yes,47,Yes,Executive,High,Between 41 and 53,3 or 4 people
467499,M,Yes,39,Yes,Artist,Low,Between 30 and 41,3 or 4 people
467500,F,Yes,25,Yes,Artist,High,Under 30,2 people
467503,F,No,27,Yes,Artist,Low,Under 30,3 or 4 people
467504,F,,31,No,Doctor,Low,Between 30 and 41,3 or 4 people
467505,M,Yes,36,Yes,Artist,Low,Between 30 and 41,3 or 4 people
467510,M,Yes,51,Yes,Entertainment,Low,Between 41 and 53,3 or 4 people
467511,M,Yes,63,Yes,Entertainment,Low,Over 53,1 person
467514,M,No,40,Yes,Artist,Low,Between 30 and 41,3 or 4 people
467518,M,No,22,No,Doctor,Low,Under 30,2 people
467532,M,Yes,52,Yes,Artist,Low,Between 41 and 53,1 person
467533,M,Yes,89,Yes,Lawyer,Low,Over 53,1 person
467537,F,Yes,65,No,Lawyer,High,Over 53,3 or 4 people
467539,M,Yes,48,Yes,Artist,Average,Between 41 and 53,3 or 4 people
467540,M,Yes,48,Yes,Healthcare,Average,Between 41 and 53,3 or 4 people
467542,M,No,31,Yes,Healthcare,Low,Between 30 and 41,1 person
467557,F,Yes,62,Yes,Artist,Average,Over 53,2 people
467559,M,Yes,58,Yes,Executive,Average,Over 53,3 or 4 people
467565,M,Yes,60,Yes,Artist,Low,Over 53,3 or 4 people
467569,M,No,19,No,Healthcare,Low,Under 30,3 or 4 people
467570,M,No,18,No,Healthcare,Low,Under 30,2 people
467576,M,Yes,48,Yes,Doctor,Average,Between 41 and 53,3 or 4 people
467579,M,No,35,Yes,Doctor,Low,Between 30 and 41,1 person
467580,M,No,27,Yes,Doctor,Low,Under 30,3 or 4 people
467588,M,Yes,60,Yes,Artist,Average,Over 53,3 or 4 people
467589,M,No,32,No,Entertainment,Low,Between 30 and 41,1 person
467592,M,Yes,40,Yes,Entertainment,Low,Between 30 and 41,2 people
467595,F,No,25,Yes,Healthcare,Low,Under 30,1 person
467596,M,Yes,42,No,Artist,Low,Between 41 and 53,5 or more people
467604,M,No,26,No,Healthcare,Low,Under 30,5 or more people
467608,M,No,27,Yes,Engineer,Low,Under 30,1 person
467609,M,No,42,No,Artist,Low,Between 41 and 53,3 or 4 people
467610,F,Yes,77,Yes,Lawyer,Low,Over 53,1 person
467612,M,Yes,70,Yes,Executive,Low,Over 53,2 people
467614,M,Yes,36,No,Artist,Average,Between 30 and 41,2 people
467620,M,Yes,57,Yes,Lawyer,Low,Over 53,3 or 4 people
467621,M,Yes,76,Yes,Lawyer,Low,Over 53,1 person
467623,M,Yes,77,Yes,,High,Over 53,2 people
467629,M,Yes,52,Yes,Artist,Low,Between 41 and 53,1 person
467635,F,No,35,Yes,Artist,Low,Between 30 and 41,1 person
467641,M,Yes,43,Yes,Doctor,Average,Between 41 and 53,2 people
467643,M,No,43,Yes,Artist,Low,Between 41 and 53,1 person
467654,F,Yes,62,Yes,Artist,High,Over 53,3 or 4 people
467657,M,No,21,No,Healthcare,Low,Under 30,3 or 4 people
467658,M,No,23,No,Healthcare,Low,Under 30,3 or 4 people
467659,M,Yes,65,Yes,Entertainment,Average,Over 53,2 people
467664,M,Yes,35,Yes,Executive,High,Between 30 and 41,3 or 4 people
467666,M,Yes,48,Yes,Executive,High,Between 41 and 53,3 or 4 people
467667,M,Yes,33,No,Doctor,Low,Between 30 and 41,2 people
467669,M,Yes,82,No,Lawyer,High,Over 53,2 people
467673,M,Yes,45,No,Executive,High,Between 41 and 53,3 or 4 people
467678,M,No,56,No,Marketing,Low,Over 53,2 people
467679,F,Yes,49,Yes,Artist,Average,Between 41 and 53,3 or 4 people
467683,M,Yes,30,Yes,Healthcare,High,Under 30,3 or 4 people
467684,M,No,37,Yes,Healthcare,Low,Between 30 and 41,3 or 4 people
467685,M,Yes,51,No,Marketing,High,Between 41 and 53,5 or more people
467693,M,Yes,59,Yes,Entertainment,High,Over 53,5 or more people
467694,M,Yes,56,Yes,Executive,High,Over 53,2 people
467699,F,Yes,29,Yes,Doctor,Average,Under 30,2 people
467705,M,Yes,31,Yes,Artist,Low,Between 30 and 41,2 people
467706,F,Yes,35,Yes,Artist,Average,Between 30 and 41,3 or 4 people
467707,M,Yes,89,Yes,Lawyer,High,Over 53,2 people
467710,F,No,38,Yes,Artist,Low,Between 30 and 41,3 or 4 people
467715,M,Yes,45,Yes,Executive,High,Between 41 and 53,3 or 4 people
467721,M,No,37,Yes,Entertainment,Low,Between 30 and 41,1 person
467723,M,Yes,74,No,Executive,Low,Over 53,5 or more people
467726,M,Yes,82,Yes,Lawyer,High,Over 53,2 people
467727,M,Yes,53,Yes,Artist,High,Over 53,3 or 4 people
467728,F,Yes,43,No,Engineer,High,Between 41 and 53,5 or more people
467729,M,Yes,62,Yes,Entertainment,Average,Over 53,5 or more people
467733,M,Yes,56,No,Executive,High,Over 53,3 or 4 people
467734,M,Yes,88,Yes,Lawyer,High,Over 53,2 people
467735,M,No,28,Yes,Doctor,Low,Under 30,2 people
467737,F,Yes,51,Yes,Entertainment,Average,Between 41 and 53,2 people
467739,F,Yes,60,No,Artist,Average,Over 53,3 or 4 people
467740,M,No,19,No,Healthcare,Low,Under 30,3 or 4 people
467741,M,No,23,No,Healthcare,Low,Under 30,3 or 4 people
467749,M,No,20,No,Healthcare,Low,Under 30,5 or more people
467763,F,No,50,Yes,Artist,Low,Between 41 and 53,1 person
467767,F,No,21,No,Marketing,Low,Under 30,3 or 4 people
467768,M,Yes,62,Yes,Doctor,Average,Over 53,2 people
467769,F,No,36,Yes,Doctor,Low,Between 30 and 41,1 person
467772,F,No,31,No,Marketing,Low,Between 30 and 41,2 people
467779,M,Yes,52,Yes,Doctor,Average,Between 41 and 53,3 or 4 people
467789,M,No,20,No,Healthcare,Low,Under 30,5 or more people
467798,F,No,23,No,,Low,Under 30,2 people
467802,F,Yes,48,Yes,Artist,High,Between 41 and 53,5 or more people
467803,F,Yes,40,Yes,Entertainment,Average,Between 30 and 41,2 people
467806,M,Yes,55,Yes,Artist,High,Over 53,2 people
467808,F,Yes,62,Yes,Artist,Average,Over 53,2 people
467812,M,No,48,Yes,Artist,Low,Between 41 and 53,1 person
467813,M,Yes,36,Yes,Entertainment,Low,Between 30 and 41,2 people
467815,F,Yes,73,Yes,Artist,Low,Over 53,2 people
467825,F,No,23,No,Marketing,Low,Under 30,5 or more people
467828,F,Yes,25,Yes,Artist,Average,Under 30,2 people
467838,M,Yes,60,Yes,Artist,Average,Over 53,2 people
467848,M,No,37,Yes,Artist,Low,Between 30 and 41,1 person
467849,F,Yes,39,Yes,Doctor,Low,Between 30 and 41,1 person
467852,F,No,39,Yes,Artist,Low,Between 30 and 41,1 person
467856,M,Yes,58,Yes,Artist,Low,Over 53,2 people
467860,F,No,33,Yes,Entertainment,Low,Between 30 and 41,1 person
467861,F,No,29,No,Artist,Low,Under 30,3 or 4 people
467864,F,Yes,66,Yes,Lawyer,High,Over 53,2 people
467865,F,No,40,Yes,Artist,Low,Between 30 and 41,1 person
467868,F,Yes,66,Yes,Entertainment,High,Over 53,2 people
467876,F,Yes,50,Yes,Artist,High,Between 41 and 53,2 people
467879,F,Yes,51,Yes,Artist,High,Between 41 and 53,3 or 4 people
467880,F,Yes,50,Yes,Artist,Average,Between 41 and 53,2 people
467882,F,No,39,Yes,Artist,Low,Between 30 and 41,1 person
467883,F,Yes,46,Yes,Artist,Average,Between 41 and 53,2 people
467888,M,No,29,No,Doctor,Low,Under 30,3 or 4 people
467891,F,No,29,Yes,Doctor,Low,Under 30,5 or more people
467892,M,No,23,No,Doctor,Low,Under 30,5 or more people
467894,M,Yes,57,Yes,Artist,Average,Over 53,2 people
467895,F,No,31,Yes,Healthcare,Low,Between 30 and 41,3 or 4 people
467898,F,Yes,69,Yes,Artist,Low,Over 53,1 person
467901,F,No,28,Yes,Entertainment,Low,Under 30,3 or 4 people
467904,F,No,31,Yes,Artist,Low,Between 30 and 41,1 person
467905,M,Yes,37,Yes,Executive,High,Between 30 and 41,3 or 4 people
467911,M,Yes,58,Yes,Healthcare,Low,Over 53,3 or 4 people
467913,M,Yes,48,Yes,Artist,Low,Between 41 and 53,1 person
467915,F,No,18,No,Doctor,Low,Under 30,3 or 4 people
467917,F,No,27,Yes,Healthcare,Low,Under 30,3 or 4 people
467927,M,No,30,Yes,Doctor,Low,Under 30,5 or more people
467929,F,Yes,36,Yes,Artist,Average,Between 30 and 41,2 people
467930,M,Yes,45,Yes,Entertainment,Average,Between 41 and 53,2 people
467932,F,No,26,No,Healthcare,Low,Under 30,3 or 4 people
467933,F,No,23,No,Healthcare,Low,Under 30,3 or 4 people
467934,F,No,42,Yes,Artist,Low,Between 41 and 53,1 person
467938,M,Yes,46,Yes,Entertainment,Low,Between 41 and 53,1 person
467940,F,No,27,No,Marketing,Low,Under 30,3 or 4 people
467946,F,Yes,42,Yes,Artist,Low,Between 41 and 53,2 people
467948,F,No,19,No,Healthcare,Low,Under 30,3 or 4 people
467949,M,No,21,No,Healthcare,Low,Under 30,3 or 4 people
467950,F,No,35,Yes,Entertainment,Low,Between 30 and 41,2 people
467954,M,No,29,No,Healthcare,Low,Under 30,3 or 4 people
467958,F,No,35,Yes,Doctor,Low,Between 30 and 41,1 person
467960,F,No,53,Yes,Entertainment,Low,Over 53,2 people
467961,M,Yes,47,Yes,Executive,High,Between 41 and 53,5 or more people
467968,F,No,43,Yes,Healthcare,Low,Between 41 and 53,3 or 4 people
