ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Var_1;Work_Experience_Imputed;Family_Size_Imputed
465594;M;Yes;33;No;Executive;4.0;Low;6.0;Cat_3;4.0;6.0
465598;M;No;27;Yes;Healthcare;6.0;Low;5.0;Cat_2;6.0;5.0
465600;M;Yes;38;Yes;Engineer;6.0;Low;2.0;Cat_3;6.0;2.0
465601;M;Yes;35;Yes;Artist;;Average;4.0;Cat_3;2.552586938083121;4.0
465602;M;Yes;27;Yes;Artist;10.0;Low;2.0;Cat_3;10.0;2.0
465603;F;Yes;51;Yes;Homemaker;9.0;Low;;Cat_3;9.0;2.0
465605;F;Yes;52;Yes;Engineer;4.0;Low;1.0;Cat_3;4.0;1.0
465611;M;No;53;Yes;Doctor;0.0;Low;1.0;Cat_6;0.0;1.0
465612;M;Yes;43;Yes;Artist;8.0;Average;2.0;Cat_6;8.0;2.0
465616;M;Yes;42;Yes;Doctor;8.0;Low;2.0;Cat_6;8.0;2.0
465621;M;No;36;Yes;Doctor;9.0;Low;1.0;Cat_6;9.0;1.0
465625;M;No;36;Yes;Artist;14.0;Low;2.0;Cat_6;14.0;2.0
465627;F;No;40;Yes;Healthcare;1.0;Low;1.0;Cat_6;1.0;1.0
465629;M;Yes;47;Yes;Entertainment;2.0;Average;3.0;Cat_6;2.0;3.0
465635;M;No;30;No;Doctor;1.0;Low;2.0;Cat_4;1.0;2.0
465638;F;Yes;53;Yes;Artist;;Low;;Cat_3;2.552586938083121;2.0
465640;M;Yes;45;Yes;Artist;5.0;Average;2.0;Cat_6;5.0;2.0
465644;M;No;33;Yes;Healthcare;0.0;Low;5.0;Cat_6;0.0;5.0
465645;F;No;40;Yes;Artist;8.0;Low;2.0;Cat_6;8.0;2.0
465649;F;Yes;36;Yes;Marketing;5.0;Low;1.0;Cat_6;5.0;1.0
465651;M;No;32;No;Engineer;0.0;Low;4.0;Cat_6;0.0;4.0
465653;F;Yes;51;Yes;Artist;0.0;Low;2.0;Cat_6;0.0;2.0
465655;F;No;49;Yes;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
465656;M;Yes;81;No;Lawyer;1.0;Low;;Cat_6;1.0;2.0
465658;M;Yes;72;Yes;Artist;1.0;Average;4.0;Cat_6;1.0;4.0
465663;F;No;70;Yes;Artist;0.0;Low;2.0;Cat_6;0.0;2.0
465667;M;No;21;No;Healthcare;0.0;Low;3.0;Cat_2;0.0;3.0
465668;M;No;21;No;Healthcare;1.0;Low;5.0;Cat_4;1.0;5.0
465669;F;Yes;41;No;Entertainment;4.0;Average;4.0;Cat_4;4.0;4.0
465670;F;No;49;No;Engineer;12.0;Low;1.0;Cat_4;12.0;1.0
465675;F;No;51;No;Entertainment;0.0;Low;1.0;Cat_4;0.0;1.0
465680;M;Yes;28;No;Healthcare;0.0;Average;5.0;Cat_4;0.0;5.0
465685;M;No;37;Yes;Healthcare;5.0;Low;2.0;Cat_3;5.0;2.0
465688;F;Yes;63;;Artist;1.0;Average;3.0;Cat_3;1.0;3.0
465689;M;No;19;No;Healthcare;8.0;Low;4.0;Cat_3;8.0;4.0
465695;F;No;32;No;Healthcare;;Low;3.0;Cat_4;2.552586938083121;3.0
465697;F;Yes;51;No;Artist;6.0;Low;1.0;Cat_6;6.0;1.0
465703;M;Yes;26;No;Entertainment;3.0;Low;2.0;Cat_4;3.0;2.0
465704;M;Yes;61;No;Artist;0.0;Low;1.0;Cat_6;0.0;1.0
465705;F;Yes;51;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
465706;F;Yes;45;Yes;Artist;0.0;Average;3.0;Cat_6;0.0;3.0
465721;M;Yes;29;Yes;Entertainment;1.0;High;2.0;Cat_3;1.0;2.0
465722;M;Yes;47;No;Unknown;0.0;Low;5.0;Cat_3;0.0;5.0
465725;M;No;25;Yes;Doctor;1.0;Low;2.0;Cat_3;1.0;2.0
465727;M;No;40;No;Marketing;0.0;Low;5.0;Cat_4;0.0;5.0
465728;M;No;45;Yes;Unknown;1.0;Low;1.0;Cat_4;1.0;1.0
465733;M;Yes;32;Yes;Entertainment;1.0;Average;2.0;Cat_4;1.0;2.0
465734;M;Yes;38;Yes;Artist;0.0;Low;3.0;Cat_1;0.0;3.0
465736;F;No;38;Yes;Artist;8.0;Low;2.0;Cat_3;8.0;2.0
465737;F;Yes;48;Yes;Engineer;7.0;Low;3.0;Cat_3;7.0;3.0
465740;F;No;71;Yes;Doctor;0.0;Low;1.0;Cat_6;0.0;1.0
465742;F;Yes;46;Yes;Artist;3.0;Low;3.0;Cat_6;3.0;3.0
465751;F;Yes;46;Yes;Artist;9.0;Low;2.0;Cat_6;9.0;2.0
465753;F;Yes;49;Yes;Artist;7.0;Low;2.0;Cat_6;7.0;2.0
465766;M;Yes;43;No;Entertainment;0.0;Low;3.0;Cat_4;0.0;3.0
465768;F;No;38;Yes;Artist;6.0;Low;4.0;Cat_4;6.0;4.0
465769;M;No;25;Yes;Healthcare;8.0;Low;4.0;Cat_6;8.0;4.0
465772;F;Yes;46;Yes;Engineer;0.0;Low;4.0;Cat_1;0.0;4.0
465775;F;No;28;Yes;Engineer;9.0;Low;3.0;Cat_6;9.0;3.0
465776;F;No;41;Yes;Entertainment;5.0;Low;4.0;Cat_6;5.0;4.0
465777;F;No;32;Yes;Artist;9.0;Low;5.0;Cat_6;9.0;5.0
465784;F;No;21;No;Healthcare;0.0;Low;4.0;Cat_3;0.0;4.0
465788;M;No;22;No;Healthcare;1.0;Low;6.0;Cat_4;1.0;6.0
465793;M;No;27;No;Healthcare;0.0;Low;5.0;Cat_4;0.0;5.0
465797;M;Yes;40;Yes;Artist;0.0;Average;2.0;Cat_2;0.0;2.0
465804;F;Yes;68;No;Engineer;0.0;Low;1.0;Cat_4;0.0;1.0
465809;F;No;25;No;Homemaker;1.0;Low;7.0;Cat_4;1.0;7.0
465811;M;No;28;No;Healthcare;1.0;Low;4.0;Cat_4;1.0;4.0
465813;M;No;28;No;Marketing;2.0;Low;8.0;Cat_4;2.0;8.0
465818;M;No;27;No;Entertainment;1.0;Low;3.0;Cat_4;1.0;3.0
465823;M;Yes;67;No;Entertainment;5.0;Average;4.0;Cat_4;5.0;4.0
465826;M;Yes;46;No;Executive;4.0;Low;9.0;Cat_4;4.0;9.0
465828;F;No;33;No;Entertainment;8.0;Low;4.0;Cat_4;8.0;4.0
465829;F;Yes;40;Yes;Doctor;6.0;Average;3.0;Cat_4;6.0;3.0
465830;F;Yes;48;No;Unknown;5.0;Average;7.0;Cat_4;5.0;7.0
465831;M;Yes;42;No;Executive;0.0;High;5.0;Cat_4;0.0;5.0
465837;M;No;56;Yes;Unknown;1.0;Low;1.0;Cat_6;1.0;1.0
465841;F;No;51;Yes;Engineer;3.0;Low;1.0;Cat_6;3.0;1.0
465848;F;No;27;Yes;Healthcare;0.0;Low;1.0;Cat_7;0.0;1.0
465849;F;No;25;Yes;Doctor;7.0;Low;3.0;Cat_4;7.0;3.0
465851;F;Yes;51;No;Artist;9.0;High;2.0;Cat_4;9.0;2.0
465853;F;Yes;26;Yes;Healthcare;;Average;2.0;Cat_6;2.552586938083121;2.0
465857;F;No;35;Yes;Doctor;0.0;Low;1.0;Cat_6;0.0;1.0
465860;F;;25;Yes;Doctor;1.0;Low;3.0;Cat_6;1.0;3.0
465863;M;No;30;No;Healthcare;6.0;Low;3.0;Cat_6;6.0;3.0
465865;F;No;41;Yes;Healthcare;9.0;Low;1.0;Cat_6;9.0;1.0
465866;M;Yes;42;Yes;Artist;6.0;Low;3.0;Cat_6;6.0;3.0
465867;F;Yes;40;Yes;Artist;8.0;High;5.0;Cat_6;8.0;5.0
465873;M;No;36;Yes;Entertainment;13.0;Low;1.0;Cat_6;13.0;1.0
465875;F;No;39;Yes;Artist;9.0;Low;1.0;Cat_6;9.0;1.0
465884;M;Yes;40;Yes;Executive;7.0;High;3.0;Cat_6;7.0;3.0
465893;F;Yes;40;Yes;Engineer;1.0;Average;2.0;Cat_6;1.0;2.0
465894;M;No;28;Yes;Artist;9.0;Low;6.0;Cat_6;9.0;6.0
465907;F;No;31;Yes;Marketing;8.0;Low;;Cat_1;8.0;2.0
465916;M;No;41;Yes;Artist;4.0;Low;1.0;Cat_6;4.0;1.0
465923;F;No;28;Yes;Engineer;9.0;Low;5.0;Cat_6;9.0;5.0
465925;M;No;30;Yes;Healthcare;1.0;Low;1.0;Cat_6;1.0;1.0
465927;F;No;30;Yes;Healthcare;1.0;Low;1.0;Cat_6;1.0;1.0
465930;F;No;38;Yes;Artist;9.0;Low;2.0;Cat_6;9.0;2.0
465931;M;Yes;43;Yes;Artist;7.0;Low;1.0;Cat_7;7.0;1.0
465935;M;No;29;Yes;Entertainment;9.0;Low;1.0;Cat_6;9.0;1.0
465937;F;No;30;Yes;Healthcare;9.0;Low;3.0;Cat_6;9.0;3.0
465941;M;Yes;27;Yes;Healthcare;0.0;Low;2.0;Cat_6;0.0;2.0
465948;F;Yes;48;Yes;Artist;0.0;Average;2.0;Cat_6;0.0;2.0
465953;F;No;51;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
465957;F;No;48;Yes;Marketing;0.0;Low;1.0;Cat_6;0.0;1.0
465960;F;No;28;Yes;Marketing;9.0;Low;1.0;Cat_6;9.0;1.0
465961;F;No;40;Yes;Artist;3.0;Low;1.0;Cat_6;3.0;1.0
465963;M;Yes;51;Yes;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
465965;F;Yes;36;No;Marketing;8.0;Low;2.0;Cat_6;8.0;2.0
465972;F;No;51;Yes;Marketing;9.0;Low;1.0;Cat_6;9.0;1.0
465974;M;Yes;45;Yes;Executive;5.0;High;4.0;Cat_4;5.0;4.0
465975;M;No;40;Yes;Artist;8.0;Low;1.0;Cat_6;8.0;1.0
465976;M;No;40;Yes;Artist;0.0;Low;1.0;Cat_7;0.0;1.0
465979;M;Yes;41;Yes;Artist;2.0;Low;2.0;Cat_6;2.0;2.0
465982;M;Yes;43;Yes;Entertainment;0.0;Average;4.0;Cat_6;0.0;4.0
465983;M;;21;No;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
465996;M;No;23;No;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
465997;F;No;31;No;Doctor;0.0;Low;3.0;Cat_6;0.0;3.0
466001;F;Yes;42;Yes;Entertainment;6.0;Low;2.0;Cat_6;6.0;2.0
466007;M;Yes;61;No;Artist;0.0;Low;1.0;Cat_7;0.0;1.0
466017;F;Yes;45;Yes;Homemaker;0.0;Low;1.0;Cat_3;0.0;1.0
466019;F;Yes;63;Yes;Artist;5.0;Low;1.0;Cat_3;5.0;1.0
466020;M;Yes;86;No;Lawyer;0.0;Low;1.0;Cat_6;0.0;1.0
466022;F;Yes;67;No;Engineer;;High;3.0;Cat_7;2.552586938083121;3.0
466023;M;Yes;71;No;Executive;;High;3.0;Cat_7;2.552586938083121;3.0
466024;F;Yes;43;No;Entertainment;14.0;Low;2.0;Cat_3;14.0;2.0
466032;M;;28;No;Entertainment;;Low;2.0;Cat_6;2.552586938083121;2.0
466042;M;Yes;47;No;Entertainment;0.0;Low;2.0;Cat_6;0.0;2.0
466043;F;Yes;53;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
466046;F;Yes;36;No;Entertainment;1.0;Average;2.0;Cat_4;1.0;2.0
466058;M;Yes;35;No;Entertainment;1.0;Low;;Cat_4;1.0;2.0
466069;F;Yes;48;Yes;Artist;1.0;High;4.0;;1.0;4.0
466071;F;Yes;60;Yes;Artist;3.0;Low;3.0;Cat_4;3.0;3.0
466078;F;Yes;45;No;Executive;;Low;1.0;Cat_6;2.552586938083121;1.0
466079;F;Yes;42;No;Engineer;0.0;Low;2.0;Cat_6;0.0;2.0
466082;F;Yes;89;Yes;Lawyer;1.0;Low;1.0;Cat_6;1.0;1.0
466083;F;No;23;No;Marketing;4.0;Low;2.0;Cat_3;4.0;2.0
466084;M;Yes;46;Yes;Homemaker;11.0;Low;1.0;Cat_3;11.0;1.0
466085;M;No;22;No;Unknown;8.0;Low;4.0;Cat_4;8.0;4.0
466088;F;No;30;No;Healthcare;0.0;Low;7.0;Cat_6;0.0;7.0
466090;M;Yes;58;Yes;Entertainment;0.0;Low;;Cat_6;0.0;2.0
466092;M;Yes;73;Yes;Artist;0.0;Average;4.0;Cat_6;0.0;4.0
466099;F;Yes;71;Yes;Lawyer;0.0;Low;1.0;Cat_6;0.0;1.0
466103;F;Yes;35;No;Engineer;0.0;Low;5.0;Cat_6;0.0;5.0
466109;M;Yes;52;Yes;Entertainment;1.0;Average;4.0;Cat_6;1.0;4.0
466111;M;Yes;84;Yes;Lawyer;0.0;Low;2.0;Cat_6;0.0;2.0
466114;M;Yes;47;Yes;Entertainment;1.0;Average;5.0;Cat_6;1.0;5.0
466115;M;Yes;39;No;Executive;0.0;Low;2.0;Cat_6;0.0;2.0
466118;F;Yes;40;No;Engineer;0.0;Low;3.0;Cat_4;0.0;3.0
466124;F;No;46;Yes;Artist;1.0;Low;1.0;Cat_6;1.0;1.0
466128;M;No;40;Yes;Artist;3.0;Low;2.0;Cat_6;3.0;2.0
466130;F;No;27;No;Artist;1.0;Low;6.0;Cat_6;1.0;6.0
466132;F;No;23;No;Healthcare;4.0;Low;4.0;Cat_7;4.0;4.0
466136;F;No;21;Yes;Artist;1.0;Low;2.0;Cat_6;1.0;2.0
466138;M;Yes;70;No;Lawyer;2.0;High;2.0;Cat_6;2.0;2.0
466140;M;Yes;28;Yes;Entertainment;1.0;Low;2.0;Cat_6;1.0;2.0
466141;F;Yes;58;Yes;Homemaker;1.0;Low;4.0;Cat_6;1.0;4.0
466142;F;Yes;27;Yes;Entertainment;0.0;Average;2.0;Cat_6;0.0;2.0
466143;F;Yes;49;No;Engineer;0.0;Average;5.0;;0.0;5.0
466146;F;Yes;37;No;Engineer;8.0;Average;3.0;Cat_6;8.0;3.0
466148;M;Yes;39;No;Entertainment;1.0;Average;4.0;Cat_6;1.0;4.0
466149;F;No;28;No;Doctor;2.0;Low;4.0;Cat_6;2.0;4.0
466153;M;Yes;73;No;Entertainment;0.0;Average;2.0;Cat_6;0.0;2.0
466154;F;Yes;51;Yes;Artist;1.0;Average;5.0;Cat_3;1.0;5.0
466156;F;Yes;48;Yes;Doctor;8.0;Average;3.0;Cat_2;8.0;3.0
466157;M;Yes;72;Yes;Homemaker;9.0;Low;;;9.0;2.0
466161;M;Yes;47;No;Artist;1.0;Average;;Cat_6;1.0;2.0
466162;F;Yes;67;Yes;Doctor;0.0;Low;1.0;Cat_4;0.0;1.0
466166;M;Yes;77;Yes;Lawyer;0.0;High;2.0;Cat_4;0.0;2.0
466172;M;Yes;46;Yes;Artist;3.0;Average;3.0;Cat_6;3.0;3.0
466178;F;Yes;52;Yes;Artist;1.0;Average;4.0;Cat_6;1.0;4.0
466180;M;Yes;67;No;Lawyer;1.0;Low;1.0;Cat_6;1.0;1.0
466185;M;Yes;62;Yes;Doctor;0.0;Average;4.0;Cat_6;0.0;4.0
466200;M;Yes;45;Yes;Doctor;8.0;Average;3.0;Cat_4;8.0;3.0
466201;M;Yes;40;Yes;Doctor;1.0;Average;5.0;Cat_4;1.0;5.0
466206;F;Yes;60;Yes;Artist;4.0;Average;2.0;Cat_3;4.0;2.0
466207;F;Yes;37;Yes;Doctor;8.0;Average;4.0;Cat_2;8.0;4.0
466208;M;Yes;69;No;Executive;2.0;High;1.0;Cat_6;2.0;1.0
466210;F;Yes;58;Yes;Artist;1.0;High;4.0;Cat_6;1.0;4.0
466211;M;Yes;52;Yes;Artist;1.0;Low;;Cat_6;1.0;2.0
466213;M;No;20;No;Healthcare;2.0;Low;5.0;Cat_6;2.0;5.0
466218;F;;23;No;Healthcare;6.0;Low;4.0;Cat_2;6.0;4.0
466223;M;Yes;66;Yes;Artist;0.0;Low;1.0;Cat_4;0.0;1.0
466225;M;No;19;No;Healthcare;1.0;Low;3.0;Cat_2;1.0;3.0
466226;F;Yes;53;Yes;Artist;0.0;Average;5.0;Cat_6;0.0;5.0
466233;F;Yes;59;Yes;Homemaker;6.0;Low;1.0;Cat_6;6.0;1.0
466235;F;Yes;61;Yes;Artist;0.0;Average;4.0;Cat_4;0.0;4.0
466236;F;Yes;68;Yes;Engineer;1.0;Low;2.0;Cat_4;1.0;2.0
466238;M;No;20;No;Healthcare;1.0;Low;3.0;Cat_4;1.0;3.0
466246;M;No;20;No;Healthcare;1.0;Low;4.0;Cat_2;1.0;4.0
466247;F;;49;Yes;Artist;0.0;Low;4.0;Cat_2;0.0;4.0
466253;M;No;19;No;Healthcare;1.0;Low;3.0;Cat_2;1.0;3.0
466257;F;No;27;No;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
466264;M;Yes;32;Yes;Unknown;1.0;Low;2.0;Cat_3;1.0;2.0
466268;F;Yes;67;Yes;Artist;0.0;Average;3.0;Cat_4;0.0;3.0
466271;M;No;27;No;Entertainment;1.0;Low;3.0;Cat_2;1.0;3.0
466274;M;Yes;72;Yes;Executive;0.0;Low;;Cat_6;0.0;2.0
466276;F;No;32;No;Doctor;1.0;Low;5.0;Cat_4;1.0;5.0
466278;F;No;28;No;Unknown;0.0;Low;2.0;Cat_3;0.0;2.0
466282;M;Yes;29;Yes;Healthcare;8.0;Low;;Cat_6;8.0;2.0
466285;F;No;19;No;Healthcare;1.0;Low;5.0;Cat_2;1.0;5.0
466286;F;Yes;52;Yes;Artist;1.0;Average;5.0;Cat_2;1.0;5.0
466287;F;Yes;47;Yes;Doctor;1.0;Average;2.0;Cat_2;1.0;2.0
466289;M;No;19;No;Healthcare;3.0;Low;5.0;Cat_2;3.0;5.0
466290;F;No;18;No;Healthcare;5.0;Low;;Cat_4;5.0;2.0
466292;F;Yes;79;No;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
466297;F;No;19;No;Healthcare;1.0;Low;4.0;Cat_4;1.0;4.0
466300;F;Yes;48;Yes;Artist;0.0;Low;3.0;Cat_2;0.0;3.0
466301;M;Yes;52;Yes;Artist;1.0;Average;3.0;Cat_2;1.0;3.0
466306;M;No;23;No;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
466313;F;Yes;58;Yes;Artist;1.0;Low;1.0;Cat_4;1.0;1.0
466315;F;Yes;69;Yes;Engineer;1.0;Low;1.0;Cat_6;1.0;1.0
466317;M;Yes;37;Yes;Entertainment;4.0;Low;1.0;Cat_6;4.0;1.0
466318;F;No;30;No;Healthcare;0.0;Low;3.0;Cat_6;0.0;3.0
466319;F;;25;No;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
466320;F;No;39;Yes;Engineer;8.0;Low;2.0;Cat_4;8.0;2.0
466321;M;Yes;43;Yes;Entertainment;3.0;Low;2.0;Cat_4;3.0;2.0
466324;F;No;32;No;Engineer;0.0;Low;1.0;Cat_4;0.0;1.0
466326;M;No;23;No;Healthcare;0.0;Low;5.0;Cat_3;0.0;5.0
466335;F;No;30;No;Healthcare;1.0;Low;3.0;Cat_4;1.0;3.0
466337;F;Yes;41;No;Engineer;1.0;Low;2.0;Cat_4;1.0;2.0
466341;M;Yes;49;Yes;Artist;1.0;Average;2.0;Cat_5;1.0;2.0
466347;M;Yes;66;No;Executive;6.0;Low;3.0;Cat_4;6.0;3.0
466352;F;Yes;67;Yes;Doctor;1.0;Low;2.0;Cat_6;1.0;2.0
466355;M;No;30;Yes;Healthcare;0.0;Low;2.0;Cat_6;0.0;2.0
466367;F;No;39;Yes;Doctor;6.0;Low;1.0;Cat_2;6.0;1.0
466370;F;;52;Yes;Artist;0.0;Low;4.0;Cat_2;0.0;4.0
466372;F;Yes;57;Yes;Artist;0.0;Average;5.0;Cat_6;0.0;5.0
466373;M;Yes;63;Yes;Executive;1.0;High;1.0;Cat_6;1.0;1.0
466376;F;Yes;52;No;Homemaker;4.0;High;3.0;Cat_6;4.0;3.0
466377;M;Yes;61;Yes;Unknown;8.0;Average;2.0;Cat_6;8.0;2.0
466380;M;Yes;35;Yes;Entertainment;7.0;Low;2.0;Cat_6;7.0;2.0
466381;M;Yes;52;Yes;Artist;4.0;Average;2.0;Cat_6;4.0;2.0
466382;F;Yes;45;Yes;Engineer;2.0;High;2.0;Cat_4;2.0;2.0
466387;M;Yes;37;Yes;Entertainment;8.0;Average;2.0;Cat_6;8.0;2.0
466389;F;Yes;45;Yes;Engineer;1.0;Average;2.0;Cat_6;1.0;2.0
466391;F;Yes;55;Yes;Engineer;0.0;Average;;Cat_6;0.0;2.0
466392;F;Yes;49;Yes;Engineer;4.0;Average;;Cat_3;4.0;2.0
466393;F;Yes;42;No;Entertainment;1.0;Low;6.0;Cat_3;1.0;6.0
466395;F;Yes;39;Yes;Doctor;3.0;High;2.0;Cat_4;3.0;2.0
466397;M;No;18;No;Healthcare;0.0;Low;3.0;Cat_3;0.0;3.0
466400;M;Yes;43;No;Artist;1.0;Average;3.0;Cat_3;1.0;3.0
466401;M;Yes;50;No;Executive;1.0;Average;4.0;Cat_6;1.0;4.0
466402;M;Yes;37;Yes;Artist;1.0;Average;4.0;Cat_6;1.0;4.0
466404;F;No;37;Yes;Engineer;1.0;Low;1.0;Cat_6;1.0;1.0
466406;M;Yes;63;Yes;Entertainment;0.0;Low;3.0;Cat_6;0.0;3.0
466408;M;Yes;83;Yes;Lawyer;1.0;Low;2.0;Cat_3;1.0;2.0
466411;M;Yes;55;Yes;Artist;1.0;Average;3.0;Cat_3;1.0;3.0
466414;M;Yes;71;Yes;Artist;1.0;Low;3.0;Cat_6;1.0;3.0
466418;M;Yes;87;No;Lawyer;1.0;Low;1.0;Cat_4;1.0;1.0
466419;F;Yes;49;Yes;Entertainment;2.0;Average;5.0;Cat_3;2.0;5.0
466422;M;Yes;27;No;Doctor;0.0;Low;4.0;Cat_4;0.0;4.0
466427;F;Yes;25;No;Marketing;1.0;Low;4.0;Cat_4;1.0;4.0
466429;M;Yes;42;No;Healthcare;0.0;Low;2.0;Cat_3;0.0;2.0
466443;F;Yes;66;Yes;Artist;4.0;Low;2.0;Cat_6;4.0;2.0
466450;F;No;32;Yes;Healthcare;1.0;Low;1.0;Cat_6;1.0;1.0
466455;F;Yes;32;Yes;Doctor;4.0;Low;2.0;Cat_6;4.0;2.0
466456;F;Yes;37;No;Doctor;8.0;Low;1.0;Cat_2;8.0;1.0
466457;F;Yes;62;;Lawyer;9.0;Low;5.0;Cat_6;9.0;5.0
466463;F;No;33;Yes;Healthcare;3.0;Low;4.0;Cat_4;3.0;4.0
466464;F;Yes;45;Yes;Homemaker;2.0;Average;2.0;Cat_3;2.0;2.0
466466;F;;18;No;Healthcare;5.0;Low;5.0;Cat_3;5.0;5.0
466467;F;Yes;37;Yes;Artist;0.0;Average;3.0;Cat_3;0.0;3.0
466468;M;No;30;Yes;Doctor;4.0;Low;4.0;Cat_3;4.0;4.0
466474;M;No;31;Yes;Entertainment;5.0;Low;3.0;Cat_6;5.0;3.0
466478;F;Yes;48;Yes;Artist;0.0;Average;4.0;Cat_3;0.0;4.0
466483;M;No;31;Yes;Healthcare;;Low;1.0;Cat_3;2.552586938083121;1.0
466486;F;Yes;36;Yes;Doctor;8.0;Low;2.0;Cat_4;8.0;2.0
466488;M;Yes;61;Yes;Entertainment;0.0;Average;6.0;Cat_6;0.0;6.0
466490;F;Yes;83;No;Lawyer;0.0;High;2.0;Cat_6;0.0;2.0
466493;M;Yes;77;No;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
466500;F;Yes;46;Yes;Artist;3.0;High;3.0;Cat_4;3.0;3.0
466501;M;Yes;48;Yes;Engineer;0.0;Average;3.0;Cat_3;0.0;3.0
466502;M;No;19;No;Healthcare;0.0;Low;5.0;Cat_3;0.0;5.0
466516;M;No;21;No;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
466517;F;No;40;No;Engineer;;Low;1.0;Cat_6;2.552586938083121;1.0
466526;M;No;27;No;Healthcare;0.0;Low;5.0;Cat_2;0.0;5.0
466527;F;Yes;49;No;Marketing;0.0;Low;1.0;Cat_5;0.0;1.0
466530;M;No;19;No;Healthcare;1.0;Low;4.0;;1.0;4.0
466533;F;No;53;Yes;Entertainment;1.0;Low;1.0;Cat_6;1.0;1.0
466535;M;No;29;Yes;Artist;8.0;Low;1.0;Cat_6;8.0;1.0
466536;M;No;23;No;Healthcare;3.0;Low;4.0;Cat_4;3.0;4.0
466538;M;Yes;84;Yes;Lawyer;1.0;High;2.0;Cat_6;1.0;2.0
466541;M;No;38;Yes;Entertainment;0.0;Low;4.0;Cat_6;0.0;4.0
466543;M;No;26;Yes;Doctor;11.0;Low;2.0;Cat_7;11.0;2.0
466545;F;No;19;No;Healthcare;1.0;Low;4.0;Cat_2;1.0;4.0
466550;F;;22;No;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
466552;M;Yes;20;No;Entertainment;0.0;Low;2.0;Cat_6;0.0;2.0
466553;M;Yes;36;Yes;Healthcare;0.0;Low;3.0;Cat_6;0.0;3.0
466556;M;No;18;No;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
466562;F;No;20;No;Healthcare;7.0;Low;4.0;Cat_6;7.0;4.0
466564;F;No;18;No;Marketing;1.0;Low;4.0;Cat_6;1.0;4.0
466565;M;Yes;32;No;Artist;7.0;Average;2.0;Cat_6;7.0;2.0
466576;F;No;18;No;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
466586;M;No;18;No;Healthcare;0.0;Low;2.0;Cat_6;0.0;2.0
466588;F;No;21;No;Healthcare;8.0;Low;4.0;Cat_6;8.0;4.0
466596;F;Yes;75;Yes;Artist;1.0;High;2.0;Cat_6;1.0;2.0
466603;M;Yes;37;Yes;Engineer;0.0;Average;2.0;Cat_6;0.0;2.0
466606;F;Yes;35;Yes;Engineer;1.0;Low;3.0;Cat_3;1.0;3.0
466613;M;No;20;No;Healthcare;9.0;Low;3.0;Cat_6;9.0;3.0
466623;M;Yes;58;;Entertainment;2.0;Average;4.0;Cat_3;2.0;4.0
466628;M;No;33;No;Healthcare;8.0;Low;4.0;;8.0;4.0
466631;M;Yes;58;Yes;Artist;0.0;Low;3.0;Cat_6;0.0;3.0
466634;M;No;20;No;Healthcare;1.0;Low;5.0;Cat_6;1.0;5.0
466635;M;Yes;50;Yes;Artist;4.0;Average;2.0;Cat_6;4.0;2.0
466644;F;No;51;Yes;Homemaker;0.0;Low;;Cat_6;0.0;2.0
466650;F;No;27;No;Healthcare;8.0;Low;3.0;Cat_4;8.0;3.0
466652;F;Yes;58;Yes;Doctor;1.0;Average;2.0;Cat_6;1.0;2.0
466655;M;Yes;62;No;Executive;1.0;Low;2.0;Cat_6;1.0;2.0
466656;M;Yes;79;Yes;Marketing;0.0;High;2.0;Cat_6;0.0;2.0
466658;F;No;19;No;Healthcare;1.0;Low;4.0;Cat_6;1.0;4.0
466662;F;No;33;No;Engineer;0.0;Low;;Cat_4;0.0;2.0
466665;M;Yes;36;Yes;Artist;1.0;Average;2.0;Cat_6;1.0;2.0
466666;F;Yes;29;Yes;Healthcare;1.0;Low;2.0;Cat_6;1.0;2.0
466671;F;;28;No;Healthcare;3.0;Low;3.0;Cat_2;3.0;3.0
466686;F;No;22;No;Healthcare;0.0;Low;4.0;Cat_6;0.0;4.0
466687;M;No;21;No;Healthcare;1.0;Low;3.0;Cat_6;1.0;3.0
466688;M;No;22;No;Healthcare;0.0;Low;3.0;Cat_4;0.0;3.0
466689;M;No;28;Yes;Artist;9.0;Low;3.0;Cat_6;9.0;3.0
466696;F;Yes;48;Yes;Artist;3.0;Average;4.0;Cat_6;3.0;4.0
466704;M;Yes;48;Yes;Doctor;3.0;Average;2.0;Cat_6;3.0;2.0
